epoch,loss,contrast_loss,recon_loss,lr
113,0.0058671012370420305,0.0076235777512617155,0.001768656123507147,3.5203658778440106e-05
114,0.005765312675309057,0.007486438914111204,0.0017493518336171596,3.2760786497507636e-05
115,0.005669474936197124,0.007340170705684083,0.0017711849912302568,3.0366536167747902e-05
116,0.005612974848918384,0.007279416572039802,0.001724611131066922,2.8027470262892437e-05
117,0.0055515128447344375,0.007176132523879156,0.0017607337053050288,2.5750000000000013e-05
118,0.00549811104380448,0.007116515437473936,0.0017218342206130426,2.3540367766756178e-05
119,0.005448854532733094,0.007043658095305242,0.0017276461624229948,2.1404630011522586e-05
120,0.005391111548669869,0.006964489726184789,0.0017198961596780768,1.9348640643033057e-05
121,0.005355879847532681,0.006911055539634011,0.001727136631476848,1.7378034985236535e-05
122,0.0053254016444649705,0.006872191397254331,0.0017162256520047473,1.54982143312659e-05
123,0.005255781766027212,0.0067758312184499426,0.0017089999809589548,1.3714331138868997e-05
124,0.005264644521230366,0.006785040881006428,0.0017170530981578244,1.2031274907879942e-05
125,0.0052156154250648495,0.006718647746144294,0.0017085400783495668,1.0453658778440109e-05
126,0.005156122048356337,0.006637873664724718,0.0016987017637196307,8.985806886701515e-06
127,0.005138451076345518,0.006612571977469391,0.001698835427426578,7.631742512670284e-06
128,0.005138247124220167,0.0066129321093133814,0.0016973156554740854,6.395177052675795e-06
129,0.005105130510977081,0.006568479484318838,0.0016906496544834226,5.279499846691251e-06
130,0.005092133792641107,0.006551003899608077,0.0016881038017648583,4.287768888388514e-06
131,0.005087142538832268,0.006544362928343617,0.0016869617330182033,3.4227024433899e-06
132,0.0050601148070806325,0.006507495996174839,0.0016828922841038245,2.6866715986911185e-06
133,0.005052702974353451,0.006497491101360235,0.0016815305988226706,2.0816937636766186e-06
134,0.005036767287189529,0.006475082505039609,0.0016806986376953622,1.6094271405406859e-06
135,0.005045593807638701,0.006488614170306276,0.0016785464933491312,1.2711661792704665e-06
136,0.005035466733776654,0.0064740926691987015,0.0016786729946034029,1.0678380296485951e-06
137,0.006170878822740633,0.008076901760129354,0.001723492261468588,0.0001
138,0.007092249574149416,0.009385343499404068,0.0017416973161743954,9.998303758629009e-05
139,0.006809982262469324,0.00898784705568687,0.001728297849088752,9.99321619703514e-05
140,0.006689821332353556,0.008837436416797573,0.0016787193182002133,9.984740801978984e-05
141,0.006505422250847914,0.0085588283707087,0.0017141415635705925,9.972883382072954e-05
142,0.006544885560773158,0.008592762922732314,0.0017665051617465602,9.957652063800363e-05
143,0.006788355117411508,0.008991932949235585,0.0016466735847643576,9.939057285945933e-05
144,0.006481822702577726,0.008548768483645592,0.0016589492564283621,9.917111792441576e-05
145,0.006191973378978825,0.008129272305814084,0.0016716093727154658,9.891830623632339e-05
146,0.006592488573005539,0.008694082267660027,0.0016887705171635995,9.8632311059685e-05
147,0.006189053497291752,0.008135674595299255,0.0016469377350100936,9.831332840130888e-05
148,0.006173857186998551,0.008108183828153415,0.0016604284882002199,9.796157687597556e-05
149,0.006068596036251013,0.00796541799257587,0.0016426783952435168,9.757729755661011e-05
150,0.006440028505676309,0.008513931656489148,0.0016009214547617983,9.716075380906284e-05
