loss,lr,sup_loss
0.04319052172026464,8.165135935696696e-05,0.40780961807937394
0.04266758382852588,7.959536998847742e-05,0.4170247708116808
0.04190892686269113,7.745963223324384e-05,0.4053861569733389
0.0416966870959316,7.525e-05,0.3967650447401308
0.04194996905113969,7.297252973710757e-05,0.39126616265744935
0.041726715729704926,7.063346383225212e-05,0.38147791529134395
0.041769834235310555,6.823921350249237e-05,0.3803941153831059
0.04091060174895184,6.57963412215599e-05,0.36866669681283737
0.041353867788399966,6.331154273257477e-05,0.36429798068298447
0.04126209193574531,6.079162869547908e-05,0.3581668647426751
0.041708958335220814,5.8243506019491436e-05,0.3392160923610772
0.041075805601264746,5.5674158931748854e-05,0.35306174740675955
0.040643154244337766,5.3090629834025715e-05,0.3327403808793714
0.04062666105372565,5.0500000000000015e-05,0.3420585140345558
0.041309143017445295,4.7909370165974294e-05,0.33906573543865837
0.041543012617954185,4.532584106825116e-05,0.3341839074367477
0.04031312678541456,4.275649398050857e-05,0.3271459648686071
0.040711836623294015,4.020837130452091e-05,0.3245997430696603
0.04116013007504599,3.768845726742523e-05,0.32272622439890136
0.04061897458242519,3.5203658778440106e-05,0.3186463588668454
0.040309839349772246,3.2760786497507636e-05,0.30600417267170643
0.04026880181793656,3.0366536167747902e-05,0.32615693376189275
0.04093431641480753,2.8027470262892437e-05,0.3125984952935288
0.03998543069298778,2.5750000000000013e-05,0.3072354276814768
0.04088274575769901,2.3540367766756178e-05,0.3080509117534084
0.04018236044794321,2.1404630011522586e-05,0.29530800169994753
0.04019957488136632,1.9348640643033057e-05,0.3039527536640244
0.04007158361907516,1.7378034985236535e-05,0.30275849979971686
0.03981555213353464,1.54982143312659e-05,0.3011604662864439
0.03972963523119688,1.3714331138868997e-05,0.3012721312022017
0.040947788661079745,1.2031274907879942e-05,0.29838171877687975
0.03975353882248912,1.0453658778440109e-05,0.3009556624437532
0.04007482621818781,8.985806886701515e-06,0.29882756230090896
0.03902870150549071,7.631742512670284e-06,0.29762097436093515
0.03974722937813827,6.395177052675795e-06,0.30704288635282745
0.03981182671019009,5.279499846691251e-06,0.2956441365663082
0.039443353723202436,4.287768888388514e-06,0.29600761993037117
0.0400751330224531,3.4227024433899e-06,0.2956668670860029
0.04092182777822018,2.6866715986911185e-06,0.2964631348487831
0.039455464375870566,2.0816937636766186e-06,0.2857247895050433
0.03952931918736015,1.6094271405406859e-06,0.29725272472827663
0.04047895010028567,1.2711661792704665e-06,0.29576095037402644
0.039492889174393246,1.0678380296485951e-06,0.2965376608434223
0.03939813109380858,0.0001,0.3015994787096016
0.03968110161700419,9.998303758629009e-05,0.2949117165539534
0.03941971582493612,9.99321619703514e-05,0.29523300884231446
0.04013178830168077,9.984740801978984e-05,0.29149774984726984
0.040281045117548535,9.972883382072954e-05,0.28563149339489396
0.039707189558872154,9.957652063800363e-05,0.2727949023246765
0.039576515023197444,9.939057285945933e-05,0.28175649455478113
0.03913997925285782,9.917111792441576e-05,0.2702762766951515
0.03880621346512011,9.891830623632339e-05,0.26937390467332256
0.03917136003396341,9.8632311059685e-05,0.27615773671817395
0.03901337007326739,9.831332840130888e-05,0.26665273368839293
0.039070373001907556,9.796157687597556e-05,0.27287694138865315
0.0385913931365524,9.757729755661011e-05,0.26674408729999294
0.03880083467811346,9.716075380906284e-05,0.2670582022758261
0.03930530258055244,9.671223111161149e-05,0.2627294804420202
0.038499841067407815,9.623203685930869e-05,0.2584721407582683
0.03885253132986171,9.572050015330874e-05,0.2540569191858653
0.03858036880514452,9.517797157531811e-05,0.2535368053903503
0.03872255262519632,9.460482294732421e-05,0.24661692538328708
0.038307971454092433,9.400144707676729e-05,0.25508550662667523
0.03801093130771603,9.336825748732972e-05,0.25082707633414575
0.03831774541842086,9.270568813552756e-05,0.25185159533735246
0.03809714264103344,9.20141931132985e-05,0.23275436683287543
0.037980878592601845,9.129424633678978e-05,0.2517652396232851
0.03824435400643519,9.05463412215599e-05,0.2464745864872971
0.03797623940876552,8.977099034441615e-05,0.2478818287772517
0.03841298432754619,8.896872509212006e-05,0.24015381211234677
0.03785324655473232,8.814009529720155e-05,0.24719609620590363
0.03759884049317667,8.728566886113102e-05,0.23510695435106754
0.038029316679707596,8.640603136510824e-05,0.23605317940875406
0.03819055522658995,8.55017856687341e-05,0.2449608163367356
0.03754536794232471,8.457355149684082e-05,0.24229658214795974
0.037643675825425556,8.362196501476348e-05,0.241644125792288
0.03746449042643819,8.26476783923441e-05,0.23717868243975024
0.038205232338181565,8.165135935696696e-05,0.23560676200976294
0.03759855630674532,8.063369073593168e-05,0.23531731746850476
0.03749037134860243,7.959536998847742e-05,0.23392002080236712
0.037731998200927465,7.853710872777923e-05,0.23563614295374963
0.037489767718528,7.745963223324384e-05,0.23979384025498743
0.037528363189526966,7.636367895343946e-05,0.23164336317248882
0.03757549915462732,7.525e-05,0.23115075355575931
0.03714448080531189,7.411935863285063e-05,0.22521042307057687
0.03737379291227886,7.297252973710757e-05,0.22121594690026775
0.037254364761923044,7.181029929201061e-05,0.2271169178308018
0.037594995594450405,7.063346383225212e-05,0.22486413594695828
